MF Rank,EY Rank,ROC Rank,Combined Rank,MF Score,Grade,Ticker,Sector,Price,Market Cap,EBIT,EV,Earnings Yield %,ROC % (Greenblatt),ROE %,Gross Margin %,Op Margin %,FCF Margin %,P/E,D/E,Beta,Rev Growth %,EPS Growth %,Perf 1M %,Perf 3M %
265,257,183,440,24.4,C,ORCL,Technology Services,155.42,446995057033.48,18523868486.35,551947800000.0,3.36,32.1,58.7,64.3,32.3,-43.1,27.9,4.21,1.21,14.9,30.9,-2.4,-15.2
266,175,271,446,24.1,C,JBHT,Transportation,198.44,18773234793.75,878807000.0,20263654700.0,4.34,15.9,15.8,10.5,7.3,7.9,32.3,0.48,0.96,-0.7,10.5,-9.5,1.3
267,186,261,447,23.8,C,MDLN,Health Technology,42.02,55207967698.78,2256000000.0,53724000000.0,4.2,17.4,8.5,24.0,7.9,4.4,29.1,1.21,3.77,11.5,-3.6,-5.8,10.2
268,228,219,447,23.5,C,TXN,Electronic Technology,194.94,177485735548.46,6140000000.0,167947390000.0,3.66,26.8,30.0,57.0,34.7,14.7,35.8,0.91,1.13,13.0,4.8,-12.1,9.6
269,308,141,449,23.2,C,SPOT,Technology Services,528.74,108831894444.9,2487736153.08,114575700745.78,2.17,44.4,33.0,31.9,12.8,17.6,54.8,0.23,1.08,14.6,61.1,17.9,-8.8
270,313,137,450,22.9,C,CDNS,Technology Services,295.44,80552012064.75,1678281000.0,84823882560.0,1.98,45.0,21.9,85.6,31.7,30.0,72.8,0.49,1.21,14.1,5.3,2.8,-7.4
271,273,178,451,22.6,C,MELI,Retail Trade,1715.0,86945664412.4,3201000000.0,101114442785.0,3.17,33.9,36.0,44.5,11.1,27.5,43.5,2.25,1.15,39.1,4.5,-13.7,-11.6
272,156,297,453,22.3,C,DG,Retail Trade,133.09,29295623228.51,2203668000.0,46322791730.0,4.76,12.0,19.0,30.7,5.2,5.6,19.4,1.85,-0.18,5.2,33.9,-10.5,-0.8
273,146,308,454,22.1,C,NSC,Transportation,292.1,65597494687.64,3951000000.0,81103744215.28,4.87,10.8,19.2,32.4,32.4,17.7,22.9,1.15,0.79,0.5,10.2,-6.8,-0.6
274,221,240,461,21.8,C,HPE,Electronic Technology,22.14,29383185133.0,1728426346.64,45927120000.0,3.76,20.8,-0.5,29.9,5.0,6.3,,0.87,1.52,15.0,-109.3,-0.4,-9.1
275,243,222,465,21.5,C,DXCM,Health Technology,68.18,26240083182.18,911800000.0,25865993000.0,3.53,25.8,34.5,60.4,19.6,23.1,32.6,0.51,1.3,15.6,46.9,5.8,3.0
276,132,334,466,21.2,C,OXY,Energy Minerals,57.93,57134424228.06,3580954977.73,70840560000.0,5.05,5.5,6.9,31.9,16.6,19.0,35.8,0.65,0.49,-8.0,-33.9,27.9,47.4
277,234,236,470,20.9,C,CRS,Non-Energy Minerals,377.54,18805161711.61,587478354.79,16303252000.0,3.6,21.7,23.5,29.0,20.4,11.0,43.9,0.35,1.75,2.3,62.5,3.1,17.2
278,242,229,471,20.6,C,EW,Health Technology,84.32,48973053539.83,1630300000.0,46077050000.0,3.54,23.8,10.4,77.9,26.9,22.0,46.7,0.07,0.56,6.0,23.9,10.0,-1.7
279,299,174,473,20.3,C,ANET,Electronic Technology,133.09,167238911595.97,3856100000.0,156425074000.0,2.47,34.4,31.4,64.1,42.8,47.2,48.3,0.0,2.09,28.6,23.7,-8.7,5.7
280,269,211,480,20.1,C,AS,Consumer Durables,33.67,19473302070.05,718000000.0,22173501928.6,3.24,28.1,7.9,57.6,10.9,7.7,44.2,0.3,1.04,27.1,438.6,-13.1,-13.4
281,301,180,481,19.8,D,PWR,Industrial Services,566.75,84796806496.88,1680981000.0,70109339160.0,2.4,33.3,12.7,13.3,5.9,5.7,83.4,0.72,1.17,20.3,12.8,9.6,29.8
282,302,184,486,19.5,D,WDAY,Technology Services,136.11,34980271278.29,1066000000.0,44632873930.0,2.39,32.1,8.2,75.7,11.2,29.1,52.7,0.49,1.14,13.3,32.2,-5.6,-36.9
283,159,328,487,19.2,D,CVX,Energy Minerals,198.86,396802352759.06,16387000000.0,350358331440.0,4.68,7.3,7.3,14.7,8.9,9.1,29.9,0.25,0.52,-4.6,-31.5,8.9,34.8
284,327,161,488,18.9,D,SNPS,Technology Services,430.43,82454044217.75,1056233872.72,97386805630.0,1.08,37.7,5.5,68.0,15.0,32.3,66.5,0.36,1.31,31.9,-52.2,1.7,-7.6
285,166,325,491,18.6,D,PSX,Energy Minerals,173.59,69565152467.96,3318000000.0,73898039840.0,4.49,7.7,15.6,4.9,2.5,2.1,16.0,0.74,1.11,-7.6,119.7,11.6,31.5
286,233,258,491,18.3,D,ATI,Non-Energy Minerals,148.07,20276841228.9,643700000.0,17858130000.0,3.6,17.8,22.1,22.0,14.0,7.3,51.9,1.03,1.86,5.2,11.7,6.4,36.3
287,219,274,493,18.1,D,VMC,Non-Energy Minerals,264.65,34557773575.94,1612400000.0,42451962000.0,3.8,15.7,13.0,27.4,20.3,14.3,32.6,0.58,0.55,7.1,18.3,-17.9,-8.9
288,280,213,493,17.8,D,WWD,Producer Manufacturing,366.12,21826561233.48,563875306.69,19078147800.0,2.96,27.7,20.4,27.9,15.8,11.5,46.1,0.35,1.32,14.5,32.8,-3.9,24.5
289,227,270,497,17.5,D,XPO,Transportation,189.98,22255655639.62,730089504.66,19953290000.0,3.66,16.2,18.3,12.0,9.0,4.0,71.8,2.2,1.6,1.1,-18.2,0.1,28.2
290,268,233,501,17.2,D,FTAI,Electronic Technology,234.69,24072410917.57,766940587.75,23594296439.0,3.25,22.7,241.2,30.9,30.5,-42.3,50.9,10.32,0.06,43.5,,-15.2,39.6
291,259,244,503,16.9,D,MTZ,Industrial Services,300.72,23725253687.43,652644000.0,19590371510.0,3.33,20.1,12.9,9.6,4.6,2.0,59.3,0.86,1.41,16.2,146.9,12.6,37.3
292,288,216,504,16.6,D,KEYS,Electronic Technology,288.23,49431309188.43,1071780870.18,38004090000.0,2.82,27.3,17.2,62.0,19.9,24.7,52.0,0.45,1.47,13.1,58.6,25.3,39.9
293,173,332,505,16.3,D,GFS,Electronic Technology,43.13,23978247580.7,797000000.0,18267200000.0,4.36,6.9,7.8,24.9,11.7,14.9,27.2,0.14,1.33,0.6,,-10.1,16.4
294,314,193,507,16.0,D,MRVL,Electronic Technology,91.09,79644358980.44,1338400000.0,69967304000.0,1.91,31.3,19.3,50.1,16.3,17.0,29.5,0.35,1.91,42.1,,16.9,5.3
295,235,275,510,15.8,D,CASY,Retail Trade,690.01,25502101134.69,899611789.29,25017390940.5,3.6,15.3,17.9,21.9,5.6,4.1,39.6,0.75,0.37,9.2,21.4,3.8,24.8
296,303,207,510,15.5,D,COST,Retail Trade,1000.47,443861039216.39,10518473791.77,442629881600.0,2.38,28.4,29.7,12.9,3.8,3.3,52.0,0.26,0.23,8.4,12.3,0.0,16.5
297,262,253,515,15.2,D,AMZN,Retail Trade,213.92,2296414338169.72,84614000000.0,2554002660000.0,3.31,18.6,22.3,50.3,11.8,1.1,29.8,0.41,1.47,12.4,29.9,7.6,-4.8
298,203,314,517,14.9,D,WMB,Industrial Services,74.14,90566688253.06,4196222466.96,105398860000.0,3.98,10.0,20.7,41.6,35.5,7.6,34.7,2.31,0.3,9.8,17.5,3.3,26.5
299,282,238,520,14.6,D,WMT,Retail Trade,125.19,998065032491.14,29825000000.0,1017123260000.0,2.93,21.3,23.0,23.4,4.2,2.1,45.9,0.67,0.5,4.7,13.4,-5.7,8.7
300,319,201,520,14.3,D,MPWR,Electronic Technology,1067.99,52457534041.24,728636000.0,43331466480.0,1.68,29.8,18.4,55.2,26.1,23.9,83.8,0.01,1.9,26.4,-65.3,-7.1,11.3
301,296,225,521,14.0,D,SNDK,Electronic Technology,704.0,103911067015.22,1051067308.77,42211440000.0,2.49,25.5,-9.4,34.8,14.3,19.7,,0.08,2.8,23.6,-338.2,15.3,225.9
302,328,195,523,13.8,D,GEV,Producer Manufacturing,831.1,224005949489.39,1855951238.74,172078180000.0,1.08,30.9,47.1,20.3,4.9,9.7,46.7,0.11,0.31,8.9,216.2,2.0,21.0
303,278,246,524,13.5,D,EL,Consumer Non-Durables,90.08,32586181186.59,1335390824.19,44509856000.0,3.0,19.0,-4.3,74.3,9.3,8.0,,2.33,1.59,-3.0,74.3,-15.2,-13.4
304,237,288,525,13.2,D,BURL,Retail Trade,311.07,19574704713.24,850817073.56,23748776540.0,3.58,13.6,38.4,40.3,7.4,1.5,32.7,3.32,0.56,8.8,22.2,5.4,18.2
305,216,312,528,12.9,D,APD,Process Industries,287.51,64015833442.5,2840166064.58,74598958000.0,3.81,10.2,-2.0,31.7,23.6,-23.3,,1.18,0.82,1.4,-108.7,1.3,18.7
306,253,280,533,12.6,D,VEEV,Technology Services,187.27,30783791928.09,946996000.0,27846828120.0,3.4,14.6,13.9,76.5,29.6,,34.6,0.01,1.1,16.3,25.1,7.7,-14.5
307,215,331,546,12.3,D,SMCI,Electronic Technology,31.91,19113753425.62,807963082.17,21148427030.0,3.82,7.0,13.2,8.0,3.7,2.0,23.7,0.71,2.36,35.1,-41.2,4.1,1.3
308,290,257,547,12.0,D,SBUX,Consumer Services,97.87,111503295431.26,3289326139.76,119032852000.0,2.76,17.9,,15.7,8.9,6.3,81.5,,1.15,4.3,-61.2,2.1,15.7
309,315,232,547,11.7,D,CVNA,Retail Trade,312.22,68327850507.3,1884000000.0,98676794440.0,1.91,22.7,59.9,19.8,9.3,4.4,31.9,1.64,2.31,48.6,522.6,-9.3,-31.8
310,210,338,548,11.5,D,LYB,Process Industries,71.6,23067371370.43,979000000.0,25253600000.0,3.88,4.4,-7.0,9.0,3.2,1.3,,1.45,0.99,-25.2,-156.5,25.1,66.4
311,334,214,548,11.2,D,SHOP,Commercial Services,129.68,169117161848.65,1921239840.47,204260360549.96,0.94,27.5,9.6,47.9,16.3,17.4,139.7,0.01,2.78,38.7,-38.1,17.7,-22.1
312,222,333,555,10.9,D,BABA,Retail Trade,136.51,287807958680.54,15797168306.6,420782929166.6,3.75,5.7,12.4,40.7,11.4,0.3,18.8,0.27,0.95,5.1,49.1,-10.7,-9.4
313,245,311,556,10.6,D,AMCR,Process Industries,40.74,18823740491.44,1207038759.7,34313460470.47,3.52,10.7,7.7,16.9,8.0,5.3,26.6,1.38,0.54,44.8,-44.5,-18.4,-1.8
314,294,262,556,10.3,D,SE,Retail Trade,87.0,51843185440.0,1863978000.0,72247804418.98,2.58,17.4,15.1,45.8,8.1,,33.7,0.27,1.76,36.4,244.3,-20.0,-30.4
315,322,235,557,10.0,D,ISRG,Health Technology,484.7,172133404310.22,2945500000.0,198469844000.0,1.48,22.5,16.7,66.0,29.3,24.7,61.5,0.01,0.69,20.5,22.8,0.9,-12.6
316,323,239,562,9.7,D,WBD,Consumer Services,27.69,68669246857.52,1546000000.0,104907420000.0,1.47,20.9,2.1,28.8,4.1,8.3,96.3,1.02,1.5,-5.0,,-1.4,-3.0
317,240,326,566,9.5,D,RGLD,Non-Energy Minerals,254.34,21570602313.68,664674645.02,18681371160.35,3.56,7.5,9.1,69.3,64.5,-44.6,37.3,0.13,0.41,43.2,35.2,-8.4,15.5
318,284,283,567,9.2,D,NKE,Consumer Non-Durables,55.24,81776391732.59,2857960614.2,98654030000.0,2.9,14.4,18.0,40.7,6.2,5.3,32.4,0.8,1.27,-5.1,-47.3,-10.3,-17.0
319,267,307,574,8.9,D,MLM,Non-Energy Minerals,581.78,35088342005.33,1418146393.64,43612930000.0,3.25,10.9,10.7,29.9,23.1,15.9,30.9,0.6,0.61,0.1,-41.9,-11.9,-7.0
320,337,237,574,8.6,D,DASH,Transportation,170.32,73993667850.56,841000000.0,97820441520.0,0.86,21.4,10.5,45.4,6.1,13.3,80.1,0.33,1.65,27.9,702.5,5.6,-25.6
321,260,317,577,8.3,D,ON,Electronic Technology,60.83,23968269774.09,747600000.0,22507345000.0,3.32,9.4,1.5,32.3,12.5,23.7,182.2,0.42,1.61,-15.3,-90.8,-13.4,11.5
322,286,292,578,8.0,D,GLW,Electronic Technology,130.65,112090924484.07,2395000000.0,84353080000.0,2.84,12.6,14.2,35.3,15.3,9.0,71.0,0.79,1.15,19.1,215.0,0.2,49.4
323,329,251,580,7.7,D,AMD,Electronic Technology,196.06,319658361809.99,3695000000.0,347796510000.0,1.06,18.7,7.1,46.0,10.7,19.4,74.1,0.06,1.48,34.3,163.6,-3.9,-6.7
324,317,272,589,7.4,D,COHR,Electronic Technology,249.07,46697042685.39,685260571.57,38573482490.0,1.78,15.9,3.6,37.2,11.8,-1.8,246.5,0.42,2.07,18.6,,12.2,38.4
325,347,247,594,7.2,D,PLTR,Technology Services,155.47,371833824537.17,1414015000.0,450589611750.0,0.31,19.0,26.2,82.4,31.6,46.9,245.7,0.03,0.16,56.2,234.6,21.6,-17.2
326,265,337,602,6.9,D,BG,Process Industries,126.9,24556302668.16,1060000000.0,32508600000.0,3.26,4.7,6.3,4.5,1.5,-1.3,23.4,1.0,0.34,32.4,-32.8,4.6,36.9
327,316,290,606,6.6,D,BWXT,Electronic Technology,205.97,18834943704.64,323241000.0,17469522659.28,1.85,13.1,28.4,22.9,10.1,9.2,57.5,1.67,1.22,18.3,16.7,4.0,18.9
328,331,276,607,6.3,D,RDDT,Technology Services,144.76,27655297134.09,441984000.0,44194458616.58,1.0,15.3,20.9,90.5,20.1,31.1,54.4,0.01,2.25,69.4,,2.1,-36.2
329,270,340,610,6.0,D,LUV,Transportation,41.36,20320911965.96,781000000.0,24282930000.0,3.22,3.7,4.8,18.7,2.8,-3.0,47.9,0.75,1.76,2.1,21.5,-19.0,-1.9
330,330,282,612,5.7,D,CIEN,Electronic Technology,373.25,52776961810.19,390735926.12,37002583190.0,1.06,14.4,8.2,39.5,8.2,15.6,237.0,0.57,1.5,26.5,191.7,27.0,75.4
331,335,277,612,5.4,D,ALNY,Health Technology,325.0,43102520484.31,501578000.0,54252453650.0,0.92,15.2,73.3,81.6,13.5,12.5,144.0,3.76,1.11,65.2,,7.4,-17.6
332,274,343,617,5.2,D,BIDU,Technology Services,121.16,43151888811.82,1435355831.41,45757813060.0,3.14,2.8,2.0,43.9,8.0,,72.6,0.36,1.13,-2.9,-81.7,-9.6,-1.1
333,340,284,624,4.9,D,ARM,Electronic Technology,126.68,129245396759.0,747184114.75,113771390000.0,0.66,13.9,11.3,94.8,18.6,24.4,168.8,0.06,2.42,26.4,-1.0,5.5,4.2
334,341,289,630,4.6,D,ALAB,Electronic Technology,128.37,21850435015.58,173423000.0,28983429160.0,0.6,13.1,18.8,75.7,20.3,33.1,105.3,0.02,2.18,115.1,,0.3,-14.3
335,304,339,643,4.3,D,ADM,Process Industries,72.47,34875103590.63,754990601.97,32340160000.0,2.33,3.8,4.8,5.4,0.9,5.2,32.5,0.43,0.58,-6.0,-38.3,4.8,23.8
336,339,304,643,4.0,D,MCHP,Electronic Technology,65.15,35254974732.34,279151879.97,39913160000.0,0.7,11.6,-1.1,40.7,6.3,18.6,,0.82,2.26,-8.1,-150.8,-16.5,-1.5
337,326,327,653,3.7,D,CPNG,Retail Trade,20.59,37633326763.56,498000000.0,41298340000.0,1.21,7.3,4.8,29.4,1.4,1.5,183.6,1.0,1.39,14.1,35.2,19.9,-10.9
338,320,342,662,3.4,D,GM,Consumer Durables,73.82,66730907255.2,2909000000.0,178267000000.0,1.63,2.9,4.3,6.3,1.6,1.0,24.5,2.15,0.84,-1.3,-51.0,-8.3,-9.1
339,342,324,666,3.2,D,CRDO,Technology Services,103.49,19088723419.15,132414460.75,22771454440.0,0.58,7.8,27.5,67.8,30.3,65.0,57.4,0.01,2.86,226.1,13061.3,-15.4,-27.3
340,336,335,671,2.9,D,TWLO,Technology Services,127.44,19308945078.07,175167000.0,20279640891.04,0.86,5.5,0.4,48.0,3.5,18.7,646.6,0.14,1.3,13.7,,19.2,-7.3
341,343,329,672,2.6,D,PSTG,Electronic Technology,63.59,20995615437.49,114816000.0,22734809960.0,0.51,7.1,13.7,70.4,3.1,16.8,116.6,0.15,2.02,15.6,78.2,-11.0,-7.9
342,324,349,673,2.3,D,JD,Retail Trade,28.6,36830694460.68,486903967.62,33251425123.6,1.46,0.4,8.3,16.0,0.3,,16.0,0.48,0.78,13.1,-52.3,5.7,-1.1
343,332,346,678,2.0,D,DOW,Process Industries,37.05,26584636834.49,324000000.0,33566516000.0,0.97,1.0,-15.8,6.2,0.8,-3.6,,1.22,1.21,-7.0,-335.6,13.6,61.2
344,338,344,682,1.7,D,F,Consumer Durables,11.89,47434862268.4,1334000000.0,182501080000.0,0.73,1.8,-20.3,6.5,0.7,6.7,,4.61,0.78,1.2,-231.1,-14.3,-12.8
345,348,336,684,1.4,D,TSLA,Consumer Durables,398.45,1495175237416.35,4849000000.0,1562558080000.0,0.31,5.2,4.9,18.0,5.1,6.6,370.3,0.18,1.46,-2.9,-47.2,-3.8,-18.4
346,344,341,685,1.1,D,BE,Electronic Technology,160.55,45042014217.26,110577000.0,23469635240.0,0.47,3.1,-13.3,30.9,5.5,2.8,,3.9,2.59,37.3,-61.7,17.9,81.8
347,345,347,692,0.9,D,ALB,Process Industries,164.41,19374672721.48,89076000.0,20834041440.0,0.43,0.8,-5.2,13.1,1.7,13.5,,0.35,1.8,-4.4,48.6,2.4,21.6
348,346,348,694,0.6,D,IP,Process Industries,37.7,19960997673.49,124359495.5,32317920000.0,0.38,0.7,-24.5,18.6,0.5,-0.7,,0.85,1.11,33.7,-525.9,-23.3,-1.8
349,350,345,695,0.3,D,LITE,Producer Manufacturing,658.8,47038430127.05,9689340.68,36477006000.0,0.03,1.3,29.3,30.6,0.6,-1.8,201.4,3.92,2.06,48.9,,13.3,95.0
350,349,350,699,0.0,D,INTC,Electronic Technology,44.21,220825445400.11,247000000.0,197426200000.0,0.13,0.2,-0.3,35.2,0.5,-9.4,,0.41,1.31,-0.5,98.1,-3.4,17.6
,,,,0.0,N/A,BA,Electronic Technology,211.35,165983111999.78,-5325000000.0,201495056000.0,,4.3,289.0,4.8,-6.0,-2.1,111.5,10.33,1.7,34.5,,-12.4,2.2
,,,,0.0,N/A,CRWD,Technology Services,433.4,109916345641.12,-182212000.0,109575363865.0,,,-4.8,74.5,-3.8,25.8,,0.19,1.27,21.7,-781.8,4.0,-11.4
,,,,0.0,N/A,DELL,Electronic Technology,154.56,102421988924.3,8797959752.08,,,138.9,,22.1,7.7,7.5,17.7,,2.02,19.1,40.2,33.8,15.8
,,,,0.0,N/A,NET,Technology Services,212.62,74838048287.92,-201085000.0,68624514050.0,,,-8.2,74.5,-9.3,12.0,,2.41,1.53,29.8,-27.3,13.9,7.0
,,,,0.0,N/A,SNOW,Technology Services,175.49,60052678040.25,-1320591000.0,64671674500.0,,,-54.1,66.3,-28.2,23.9,,1.42,1.22,29.2,-2.3,-0.9,-20.3
,,,,0.0,N/A,MSTR,Technology Services,150.85,50346559637.91,-40908914.28,57536764100.0,,,-11.1,68.7,-8.6,-23.6,,0.16,0.88,3.0,-226.4,18.8,-10.1
,,,,0.0,N/A,AU,Non-Energy Minerals,95.08,48832714894.0,4342000000.01,,,37.2,35.8,52.2,43.9,31.7,18.3,0.28,0.85,118.3,5513.9,-11.1,11.6
,,,,0.0,N/A,DDOG,Technology Services,129.56,45707998165.53,-44373000.0,46510689840.0,,2.4,3.3,79.9,-1.3,29.2,437.4,0.34,1.07,27.7,-42.3,2.1,-7.7
,,,,0.0,N/A,CCEP,Consumer Non-Durables,101.13,45427415421.48,3159008741.09,,,49.1,24.4,34.9,13.4,10.0,21.0,1.36,0.22,6.8,44.9,2.4,9.1
,,,,0.0,N/A,CRWV,Technology Services,82.98,43624232159.02,-45410150.39,61790220000.0,,,-50.3,47.8,-0.9,-141.3,,8.94,0.82,167.9,-22.6,-12.0,19.3
,,,,0.0,N/A,RKLB,Electronic Technology,76.0,43128688778.11,-228838000.0,39187399514.24,,,-18.8,31.7,-38.0,-53.5,,0.15,2.08,38.0,2.0,14.0,35.5
,,,,0.0,N/A,RBLX,Technology Services,58.73,41622914031.64,-1232342000.0,55835328010.0,,,-345.8,23.8,-25.2,27.7,,4.57,1.39,35.8,-6.6,-8.2,-32.9
,,,,0.0,N/A,AXON,Electronic Technology,505.61,40649869451.16,-59076000.0,47198513740.0,,3.1,4.5,59.7,-2.1,2.7,331.5,0.59,1.39,33.4,-68.1,14.9,-7.5
,,,,0.0,N/A,TTWO,Technology Services,208.0,38517419006.04,-251571319.24,48504650000.0,,,-86.2,52.9,-4.5,8.7,,1.0,0.79,20.3,-4.9,8.4,-15.0
,,,,0.0,N/A,ASTS,Communications,95.27,36394221959.12,-287713000.0,21091661709.5,,,-29.5,-144.0,-405.7,-1602.2,,1.22,1.43,1505.2,32.4,16.0,36.1
,,,,0.0,N/A,CRCL,Technology Services,134.6,33221380667.1,-87732000.0,17737481700.0,,,-2.8,5.9,-3.2,19.3,,0.02,-0.3,63.9,-327.6,130.3,62.4
,,,,0.0,N/A,SATS,Communications,114.71,33136950262.0,-91135000.0,59288300873.5,,,-111.7,15.7,-0.6,-7.1,,5.38,0.97,-5.2,-9888.7,4.4,10.5
,,,,0.0,N/A,INSM,Health Technology,145.06,31267959228.95,-994776000.0,36507321480.0,,,-249.3,78.7,-164.0,-164.5,,1.02,0.6,66.7,-14.6,-1.5,-27.5
,,,,0.0,N/A,SYM,Producer Manufacturing,51.15,30798077011.03,-46025815.28,5922550101.62,,,-2.5,18.9,-2.0,34.7,,0.05,2.75,24.0,13.8,-6.6,-18.9
,,,,0.0,N/A,NBIS,Technology Services,115.19,28995785162.22,-600413552.98,22388885557.56,,0.3,0.5,-7.7,-113.3,,226.0,1.06,2.12,354.3,,28.2,37.0
,,,,0.0,N/A,NTRA,Health Technology,200.3,28388767712.25,-306010265.39,31140506370.0,,,-14.3,64.7,-13.3,4.7,,0.13,0.88,35.9,-0.5,-4.1,-12.1
,,,,0.0,N/A,ZS,Technology Services,157.89,25387245675.6,-121378139.88,30289833830.0,,,-3.6,76.3,-4.5,32.7,,0.85,1.26,23.9,-313.5,-9.4,-32.2
,,,,0.0,N/A,BNTX,Health Technology,94.12,22754996514.0,-705563834.82,6223979927.45,,,-5.9,77.8,-21.8,9.8,,0.01,0.37,11.4,-72.3,-11.5,1.8
,,,,0.0,N/A,DLTR,Retail Trade,113.09,22489300504.05,1598200000.0,,,18.0,31.7,36.4,8.2,7.2,18.1,1.88,0.63,-29.6,,-10.3,-14.0
,,,,0.0,N/A,MDB,Technology Services,273.64,21992317031.39,-137577000.0,29779928854.99,,,-2.5,71.3,-5.6,20.3,,0.02,1.49,22.8,50.3,-22.6,-35.1
,,,,0.0,N/A,MRNA,Health Technology,55.44,21895442153.84,-3074000000.0,7065080000.0,,,-28.9,44.3,-158.1,-106.2,,0.15,1.63,-39.9,21.8,32.5,84.7
,,,,0.0,N/A,ROIV,Health Technology,28.16,20157722276.25,-2652691695.64,11403177099.4,,,-17.1,60.5,-9130.5,-2639.5,,0.03,0.77,-86.4,-706.4,6.3,22.5
,,,,0.0,N/A,TEAM,Technology Services,75.86,20079887433.3,-103640975.56,42426097054.62,,,-13.5,83.8,-2.0,25.5,,0.76,1.42,20.1,45.9,-12.2,-52.8
,,,,0.0,N/A,EXAS,Health Technology,103.93,19839011800.9,-155680000.0,20839879280.0,,,-8.7,69.7,-4.8,11.0,,1.06,0.2,17.7,80.1,0.7,2.2
,,,,0.0,N/A,RVMD,Health Technology,99.97,19811393360.05,,14066225419.9,,,-58.1,,,,,0.26,1.37,,-65.8,2.2,29.1
,,,,0.0,N/A,RIVN,Consumer Durables,15.89,19725532303.84,-3585000000.0,23443430000.0,,,-65.6,-2.8,-66.5,-46.2,,1.14,0.79,8.4,35.1,-10.6,-12.2
,,,,0.0,N/A,IOT,Technology Services,34.06,19655642231.64,-52576000.0,15715636380.55,,,-0.7,76.7,-3.2,12.8,,0.05,1.25,29.6,93.7,26.2,-13.4
,,,,0.0,N/A,CSGP,Technology Services,44.09,18508686339.25,-51698407.81,27661904000.0,,0.1,0.1,75.2,-1.6,10.7,2593.5,0.14,0.83,18.7,-95.0,-2.8,-30.7
