MF Rank,EY Rank,ROC Rank,Combined Rank,MF Score,Grade,Ticker,Sector,Price,Market Cap,EBIT,EV,Earnings Yield %,ROC % (Greenblatt),ROE %,Gross Margin %,Op Margin %,FCF Margin %,P/E,D/E,Beta,Rev Growth %,EPS Growth %,Perf 1M %,Perf 3M %
265,312,139,451,24.1,C,HEI,Electronic Technology,289.28,34726980183.47,1005153693.64,49457658390.0,2.03,23.2,17.3,42.3,22.4,18.7,57.2,0.56,0.97,16.1,25.1,-11.0,-9.0
266,242,213,455,23.9,C,EW,Health Technology,81.75,47480399344.92,1630300000.0,46077050000.0,3.54,16.1,10.4,77.9,26.9,22.0,45.3,0.07,0.57,6.0,23.9,4.0,-2.8
267,251,204,455,23.6,C,LHX,Electronic Technology,359.56,67157273096.71,2334000000.0,67482136000.0,3.46,16.7,8.2,22.5,10.7,12.3,42.2,0.57,0.45,2.5,8.3,4.2,22.9
268,279,177,456,23.3,C,WWD,Producer Manufacturing,354.9,21157671345.19,563875306.69,19078147800.0,2.96,19.4,20.4,27.9,15.8,11.5,44.7,0.35,1.25,14.5,32.8,-9.4,19.5
269,292,166,458,23.0,C,BSX,Health Technology,69.12,102566170191.54,4070797210.46,152790530000.0,2.66,20.4,12.6,65.0,20.3,18.2,35.6,0.49,0.98,19.9,55.4,-6.7,-25.0
270,133,332,465,22.7,C,OXY,Energy Minerals,57.92,57129492746.49,3580954977.73,70840560000.0,5.05,4.6,6.9,31.9,16.6,19.0,35.8,0.65,0.55,-8.0,-33.9,23.2,40.1
271,228,237,465,22.4,C,XPO,Transportation,182.11,21333705763.87,730089504.66,19953290000.0,3.66,14.3,18.3,12.0,9.0,4.0,68.9,2.2,1.57,1.1,-18.2,-8.8,20.8
272,220,246,466,22.1,C,VMC,Non-Energy Minerals,264.83,34582255491.65,1612400000.0,42451962000.0,3.8,13.1,13.0,27.4,20.3,14.3,32.6,0.58,0.48,7.1,18.3,-19.1,-11.5
273,235,234,469,21.8,C,CASY,Retail Trade,671.89,24832402678.37,899611789.29,25017390940.5,3.6,14.5,17.9,21.9,5.6,4.1,38.6,0.75,0.37,9.2,21.4,2.4,23.7
274,249,223,472,21.6,C,UBER,Transportation,73.18,150612928970.26,6183000000.0,177162158810.0,3.49,15.2,41.4,32.9,11.9,18.8,15.5,0.45,1.6,18.3,3.0,-0.8,-14.4
275,281,195,476,21.3,C,WMT,Retail Trade,126.12,1005237326576.36,29825000000.0,1017123260000.0,2.93,17.4,23.0,25.4,4.2,2.1,46.2,0.67,0.58,4.7,13.4,-0.4,9.4
276,300,182,482,21.0,C,PWR,Industrial Services,566.34,84735912874.24,1680981000.0,70109339160.0,2.4,18.9,12.7,13.3,5.9,5.7,83.4,0.72,1.13,20.3,12.8,8.7,21.8
277,287,196,483,20.7,C,KEYS,Electronic Technology,278.62,47784027023.92,1071780870.18,38004090000.0,2.82,17.3,17.2,62.0,19.9,24.7,50.3,0.45,1.5,13.1,58.6,18.1,30.7
278,310,173,483,20.4,C,ADI,Electronic Technology,304.97,148887618144.17,3282268761.7,157479391280.0,2.08,19.6,7.9,56.5,29.8,41.4,55.7,0.26,1.83,25.9,74.6,-7.6,8.0
279,160,326,486,20.1,C,CVX,Energy Minerals,195.93,390945906127.62,16387000000.0,350358331440.0,4.68,5.7,7.3,14.7,8.9,9.1,29.5,0.25,0.53,-4.6,-31.5,6.5,29.6
280,289,199,488,19.8,D,SBUX,Consumer Services,99.79,113690752218.6,3289326139.76,119032852000.0,2.76,16.9,,15.7,8.9,6.3,83.1,,1.21,4.3,-61.2,2.1,17.2
281,261,231,492,19.5,D,AMZN,Retail Trade,206.95,2221591866988.39,84614000000.0,2554002660000.0,3.31,14.7,22.3,50.3,11.8,1.1,28.9,0.41,1.44,12.4,29.9,-0.5,-10.0
282,167,327,494,19.3,D,PSX,Energy Minerals,174.28,69841666084.92,3318000000.0,73898039840.0,4.49,5.6,15.6,4.9,2.5,2.1,16.1,0.74,1.12,-7.6,119.7,9.3,21.3
283,187,308,495,19.0,D,MDLN,Health Technology,41.08,53966526977.51,2256000000.0,53724000000.0,4.2,8.1,8.5,24.0,7.9,4.4,28.4,1.21,3.72,11.5,-3.6,-9.4,7.7
284,280,215,495,18.7,D,DHR,Health Technology,186.93,132185564946.91,5252000000.0,177850120000.0,2.95,15.7,7.1,61.4,21.4,21.4,37.0,0.37,1.13,2.9,-4.5,-14.3,-19.6
285,252,245,497,18.4,D,VEEV,Technology Services,179.25,29465448468.06,946996000.0,27846828120.0,3.4,13.7,13.9,76.5,29.6,,33.1,0.01,1.08,16.3,25.1,-3.6,-17.0
286,258,239,497,18.1,D,MTZ,Industrial Services,290.59,22926049242.23,652644000.0,19590371510.0,3.33,14.2,12.9,9.6,4.6,2.0,57.3,0.86,1.37,16.2,146.9,8.5,25.2
287,318,180,498,17.8,D,MPWR,Electronic Technology,1052.22,51682942235.81,728636000.0,43331466480.0,1.68,19.2,18.4,55.2,26.1,23.9,82.6,0.01,1.89,26.4,-65.3,-9.7,7.4
288,174,328,502,17.5,D,GFS,Electronic Technology,41.65,23152753099.79,797000000.0,18267200000.0,4.36,5.5,7.8,24.9,11.7,14.9,26.3,0.14,1.3,0.6,,-4.7,4.3
289,256,247,503,17.2,D,ORCL,Technology Services,156.65,450532600356.82,18523868486.35,551947800000.0,3.36,13.0,58.7,64.3,32.3,-43.1,28.1,4.21,1.24,14.9,30.9,-4.4,-20.3
290,295,208,503,17.0,D,SNDK,Electronic Technology,656.14,96846899900.83,1051067308.77,42211440000.0,2.49,16.6,-9.4,34.8,14.3,19.7,,0.08,2.89,23.6,-338.2,13.4,182.7
291,274,230,504,16.7,D,RTX,Electronic Technology,205.66,276054858205.57,8887000000.0,284149780000.0,3.13,14.8,10.7,20.1,10.0,9.0,41.4,0.61,0.82,9.7,39.7,5.2,14.6
292,237,269,506,16.4,D,BURL,Retail Trade,298.15,18761688532.03,850817073.56,23748776540.0,3.58,11.1,38.4,40.3,7.4,1.5,31.3,3.32,0.59,8.8,22.2,-2.8,9.2
293,268,248,516,16.1,D,AS,Consumer Durables,32.21,18624687783.87,718000000.0,22173501928.6,3.24,13.0,7.9,57.6,10.9,7.7,42.3,0.3,0.97,27.1,438.6,-20.7,-18.0
294,223,294,517,15.8,D,BABA,Retail Trade,135.33,282786038537.39,15797168306.6,420782929166.6,3.75,9.5,12.4,40.7,11.4,0.3,18.6,0.27,0.96,5.1,49.1,-17.5,-14.2
295,301,216,517,15.5,D,WDAY,Technology Services,131.67,33837930545.9,1066000000.0,44632873930.0,2.39,15.6,8.2,75.7,11.2,29.1,51.0,0.49,1.07,13.3,32.2,-14.0,-41.6
296,314,203,517,15.2,D,MRVL,Electronic Technology,87.51,76509990333.87,1338400000.0,69967304000.0,1.91,16.7,19.3,50.1,16.3,17.0,28.3,0.35,1.9,42.1,,4.7,-0.1
297,204,315,519,14.9,D,WMB,Industrial Services,73.32,89565003161.09,4196222466.96,105398860000.0,3.98,7.4,20.7,41.6,35.5,7.6,34.3,2.31,0.24,9.8,17.5,5.0,21.2
298,315,211,526,14.7,D,CVNA,Retail Trade,289.1,63268196006.83,1884000000.0,98676794440.0,1.91,16.1,59.9,19.8,9.3,4.4,29.5,1.64,2.28,48.6,522.6,-26.6,-38.7
299,217,312,529,14.4,D,APD,Process Industries,293.13,65267161939.28,2840166064.58,74598958000.0,3.81,7.7,-2.0,31.7,23.6,-23.3,,1.18,0.93,1.4,-108.7,1.0,20.7
300,321,212,533,14.1,D,ISRG,Health Technology,472.3,167728012769.05,2945500000.0,198469844000.0,1.48,16.1,16.7,66.0,29.3,24.7,60.0,0.01,0.66,20.5,22.8,-4.2,-13.5
301,346,189,535,13.8,D,PLTR,Technology Services,151.09,361370240363.98,1414015000.0,450589611750.0,0.31,18.3,26.2,82.4,31.6,46.9,238.8,0.03,2.06,56.2,234.6,8.7,-18.7
302,311,226,537,13.5,D,FN,Electronic Technology,506.51,18146286834.19,333918971.47,16384646960.0,2.04,15.0,18.7,12.1,9.8,3.0,48.6,0.0,1.72,24.7,16.7,5.0,-2.6
303,216,324,540,13.2,D,SMCI,Electronic Technology,30.53,18287147405.59,807963082.17,21148427030.0,3.82,6.4,13.2,8.0,3.7,2.0,22.7,0.71,2.22,35.1,-41.2,-9.9,-9.5
304,324,218,542,12.9,D,NOW,Technology Services,112.27,117429191269.03,1947000000.0,156502930000.0,1.24,15.5,15.5,77.5,14.7,34.5,67.2,0.19,1.22,20.9,22.0,6.3,-35.3
305,293,252,545,12.6,D,SE,Retail Trade,85.42,50416419747.0,1863978000.0,72247804418.98,2.58,12.8,15.1,45.8,8.1,,33.1,0.27,1.75,36.4,244.3,-26.7,-33.0
306,211,336,547,12.4,D,LYB,Process Industries,74.03,23850244422.74,979000000.0,25253600000.0,3.88,3.6,-7.0,9.0,3.2,1.3,,1.45,1.08,-25.2,-156.5,27.9,63.2
307,222,325,547,12.1,D,HPE,Electronic Technology,21.61,28673317560.64,1728426346.64,45927120000.0,3.76,6.3,-0.5,29.9,5.0,6.3,,0.87,1.53,15.0,-109.3,-10.8,-11.4
308,277,273,550,11.8,D,EL,Consumer Non-Durables,86.67,31352691536.89,1335390824.19,44509856000.0,3.0,10.9,-4.3,74.3,9.3,8.0,,2.33,1.62,-3.0,74.3,-14.3,-17.7
309,283,271,554,11.5,D,NKE,Consumer Non-Durables,54.09,80081352717.79,2857960614.2,98654030000.0,2.9,11.0,18.0,40.7,6.2,5.3,31.7,0.8,1.3,-5.1,-47.3,-15.3,-20.6
310,266,289,555,11.2,D,MLM,Non-Energy Minerals,586.25,35357635142.76,1418146393.64,43612930000.0,3.25,9.7,10.7,29.9,23.1,15.9,31.2,0.6,0.54,0.1,-41.9,-13.8,-7.6
311,240,319,559,10.9,D,RGLD,Non-Energy Minerals,262.2,22236996233.62,664674645.02,18681371160.35,3.56,7.1,9.1,69.3,64.5,-44.6,38.4,0.13,0.35,43.2,35.2,-8.6,17.6
312,330,229,559,10.6,D,RDDT,Technology Services,131.9,25197621608.09,441984000.0,44194458616.58,1.0,14.9,20.9,90.5,20.1,31.1,49.6,0.01,2.23,69.4,,-11.4,-43.4
313,285,277,562,10.3,D,GLW,Electronic Technology,129.75,111318772250.03,2395000000.0,84353080000.0,2.84,10.5,14.2,35.3,15.3,9.0,70.6,0.79,1.16,19.1,215.0,-1.2,35.9
314,245,322,567,10.1,D,AMCR,Process Industries,40.83,18865326167.9,1207038759.7,34313460470.47,3.52,6.5,7.7,16.9,8.0,5.3,26.7,1.38,0.53,44.8,-44.5,-16.0,-2.2
315,333,235,568,9.8,D,SHOP,Commercial Services,122.29,159479774942.43,1921239840.47,204260360549.96,0.94,14.5,9.6,47.9,16.3,17.4,131.8,0.01,2.81,38.7,-38.1,-12.0,-25.7
316,259,310,569,9.5,D,ON,Electronic Technology,58.05,22872891705.42,747600000.0,22507345000.0,3.32,7.8,1.5,32.3,12.5,23.7,173.9,0.42,1.66,-15.3,-90.8,-16.2,3.6
317,308,262,570,9.2,D,FLUT,Consumer Services,108.45,19011060327.76,1024000000.01,47524040077.61,2.15,11.8,-3.4,45.2,6.3,6.8,,1.42,1.28,16.6,-920.7,-27.7,-51.4
318,334,240,574,8.9,D,ALNY,Health Technology,311.44,41304151661.92,501578000.0,54252453650.0,0.92,14.1,73.3,81.6,13.5,12.5,138.0,3.76,1.1,65.2,,-3.3,-23.8
319,296,286,582,8.6,D,GE,Electronic Technology,302.73,317507353351.7,8348817930.04,335897800000.0,2.49,9.8,45.2,36.6,18.2,15.8,37.2,1.15,1.46,0.1,36.3,-5.2,4.1
320,340,256,596,8.3,D,ALAB,Electronic Technology,118.4,20153396203.56,173423000.0,28983429160.0,0.6,12.4,18.8,75.7,20.3,33.1,97.1,0.02,2.09,115.1,,-26.3,-31.4
321,332,265,597,8.0,D,PANW,Technology Services,166.12,135549836063.51,1170898315.02,121657670000.0,0.96,11.6,16.3,73.5,12.7,38.7,91.9,0.04,1.23,15.4,2.1,-0.6,-13.1
322,264,335,599,7.8,D,BG,Process Industries,126.19,24418911031.45,1060000000.0,32508600000.0,3.26,4.0,6.3,4.5,1.5,-1.3,23.2,1.0,0.41,32.4,-32.8,6.1,35.4
323,269,337,606,7.5,D,LUV,Transportation,38.45,18888720545.85,781000000.0,24282930000.0,3.22,3.2,4.8,18.7,2.8,-3.0,44.5,0.75,1.61,2.1,21.5,-29.1,-7.1
324,273,338,611,7.2,D,BIDU,Technology Services,124.8,42293971472.37,1435355831.41,45757813060.0,3.14,3.1,2.0,43.9,8.0,,74.8,0.36,1.16,-2.9,-81.7,-15.1,-3.3
325,305,306,611,6.9,D,FWONA,Technology Services,76.61,29449181500.85,615000000.0,27149391861.44,2.27,8.3,10.4,24.9,13.7,16.8,26.0,0.66,0.57,23.9,,-1.9,-12.1
326,336,276,612,6.6,D,DASH,Transportation,160.84,69873134440.76,841000000.0,97820441520.0,0.86,10.5,10.5,45.4,6.1,13.3,75.6,0.33,1.53,27.9,702.5,-13.4,-28.5
327,327,290,617,6.3,D,GEV,Producer Manufacturing,818.07,220492630158.32,1855951238.74,172078180000.0,1.08,9.7,47.1,20.3,4.9,9.7,46.0,0.11,1.25,8.9,216.2,-0.6,17.2
328,329,293,622,6.0,D,CIEN,Electronic Technology,337.71,47751659271.61,390735926.12,37002583190.0,1.06,9.5,8.2,39.5,8.2,15.6,214.5,0.57,1.67,26.5,191.7,9.9,43.1
329,339,285,624,5.7,D,ARM,Electronic Technology,115.53,122257442917.0,747184114.75,113771390000.0,0.66,10.0,11.3,94.8,18.6,24.4,153.9,0.06,2.46,26.4,-1.0,-9.4,-14.6
330,316,309,625,5.5,D,COHR,Electronic Technology,244.28,45798068912.47,685260571.57,38573482490.0,1.78,7.9,3.6,37.2,11.8,-1.8,241.8,0.42,2.11,18.6,,4.0,25.3
331,328,304,632,5.2,D,AMD,Electronic Technology,193.67,315761685580.77,3695000000.0,347796510000.0,1.06,8.7,7.1,46.0,10.7,19.4,73.2,0.06,1.47,34.3,163.6,-11.1,-11.3
332,303,340,643,4.9,D,ADM,Process Industries,72.72,34992998041.52,754990601.97,32340160000.0,2.33,2.7,4.8,5.4,0.9,5.2,32.6,0.43,0.67,-6.0,-38.3,5.5,20.9
333,326,323,649,4.6,D,SNPS,Technology Services,411.96,78915892863.85,1056233872.72,97386805630.0,1.08,6.4,5.5,68.0,15.0,32.3,63.7,0.36,1.26,31.9,-52.2,-6.8,-13.5
334,325,329,654,4.3,D,CPNG,Retail Trade,18.34,33529036734.57,498000000.0,41298340000.0,1.21,5.5,4.8,29.4,1.4,1.5,163.6,1.0,1.36,14.1,35.2,0.9,-28.9
335,341,316,657,4.0,D,CRDO,Technology Services,116.01,21398037007.23,132414460.75,22771454440.0,0.58,7.4,27.5,67.8,30.3,65.0,64.3,0.01,2.76,226.1,13061.3,-13.7,-23.2
336,319,342,661,3.7,D,GM,Consumer Durables,72.46,65501510986.64,2909000000.0,178267000000.0,1.63,1.6,4.3,6.3,1.6,1.0,24.1,2.15,0.79,-1.3,-51.0,-10.0,-10.4
337,322,341,663,3.4,D,WBD,Consumer Services,27.07,67144090425.81,1546000000.0,104907420000.0,1.47,2.5,2.1,28.8,4.1,8.3,94.2,1.02,1.55,-5.0,,-3.3,-9.4
338,335,330,665,3.2,D,TWLO,Technology Services,124.24,18824100621.11,175167000.0,20279640891.04,0.86,4.9,0.4,48.0,3.5,18.7,630.3,0.14,1.33,13.7,,3.5,-7.3
339,323,343,666,2.9,D,JD,Retail Trade,28.29,36187052738.61,486903967.62,33251425123.6,1.46,0.9,8.3,16.0,0.3,,15.8,0.48,0.78,13.1,-52.3,0.9,-4.5
340,338,334,672,2.6,D,MCHP,Electronic Technology,61.96,33528751432.54,279151879.97,39913160000.0,0.7,4.2,-1.1,40.7,6.3,18.6,,0.82,2.31,-8.1,-150.8,-20.8,-10.7
341,342,331,673,2.3,D,PSTG,Electronic Technology,60.8,20074437011.72,114816000.0,22734809960.0,0.51,4.8,13.7,70.4,3.1,16.8,111.5,0.15,1.97,15.6,78.2,-19.9,-18.7
342,331,344,675,2.0,D,DOW,Process Industries,37.09,26609751823.17,324000000.0,33566516000.0,0.97,0.8,-15.8,6.2,0.8,-3.6,,1.22,1.28,-7.0,-335.6,10.0,50.1
343,347,333,680,1.7,D,TSLA,Consumer Durables,394.2,1479198178734.66,4849000000.0,1562558080000.0,0.31,4.6,4.9,18.0,5.1,6.6,366.4,0.18,1.49,-2.9,-47.2,-7.9,-12.0
344,337,345,682,1.4,D,F,Consumer Durables,11.73,46796545907.14,1334000000.0,182501080000.0,0.73,0.8,-20.3,6.5,0.7,6.7,,4.61,0.76,1.2,-231.1,-13.9,-14.2
345,343,339,682,1.1,D,BE,Electronic Technology,154.59,43369948480.57,110577000.0,23469635240.0,0.47,2.9,-13.3,30.9,5.5,2.8,,3.9,2.61,37.3,-61.7,0.7,47.2
346,344,346,690,0.9,D,ALB,Process Industries,159.42,18787203961.42,89076000.0,20834041440.0,0.43,0.7,-5.2,13.1,1.7,13.5,,0.35,1.77,-4.4,48.6,-7.5,17.1
347,345,348,693,0.6,D,IP,Process Industries,37.48,19841867415.37,124359495.5,32317920000.0,0.38,0.5,-24.5,18.6,0.5,-0.7,,0.85,1.07,33.7,-525.9,-22.8,-4.5
348,349,347,696,0.3,D,LITE,Producer Manufacturing,619.0,44196602871.5,9689340.68,36477006000.0,0.03,0.7,29.3,30.6,0.6,-1.8,189.3,3.92,2.11,48.9,,9.9,70.7
349,348,349,697,0.0,D,INTC,Electronic Technology,45.58,227647125000.0,247000000.0,197426200000.0,0.13,0.2,-0.3,35.2,0.5,-9.4,,0.41,1.18,-0.5,98.1,-5.3,16.1
,,,,0.0,N/A,BA,Electronic Technology,210.22,165095664390.83,-5325000000.0,201495056000.0,,4.3,289.0,4.8,-6.0,-2.1,110.9,10.33,1.57,34.5,,-14.0,4.0
,,,,0.0,N/A,CRWD,Technology Services,438.93,111318834663.38,-182212000.0,109575363865.0,,,-4.8,74.5,-3.8,25.8,,0.19,1.22,21.7,-781.8,6.1,-15.0
,,,,0.0,N/A,DELL,Electronic Technology,150.0,99403444552.73,8797959752.08,,,36.5,,22.1,7.7,7.5,17.2,,1.99,19.1,40.2,17.5,8.3
,,,,0.0,N/A,NET,Technology Services,210.59,74123527867.33,-201085000.0,68624514050.0,,,-8.2,74.5,-9.3,12.0,,2.41,1.66,29.8,-27.3,3.7,1.6
,,,,0.0,N/A,SNOW,Technology Services,177.58,60767878168.03,-1320591000.0,64671674500.0,,,-54.1,66.3,-28.2,23.9,,1.42,1.22,29.2,-2.3,-5.3,-19.3
,,,,0.0,N/A,AU,Non-Energy Minerals,95.91,52861714597.0,4342000000.01,,,32.3,35.8,52.2,43.9,31.7,18.4,0.28,0.75,118.3,5513.9,-13.9,10.7
,,,,0.0,N/A,MSTR,Technology Services,141.5,47225971445.25,-40908914.28,57536764100.0,,,-11.1,68.7,-8.6,-23.6,,0.16,0.87,3.0,-226.4,5.8,-22.7
,,,,0.0,N/A,CCEP,Consumer Non-Durables,101.03,45382496829.69,3094936709.12,,,13.7,24.4,34.9,13.1,10.0,20.9,1.36,0.2,6.8,45.6,4.9,13.1
,,,,0.0,N/A,DDOG,Technology Services,125.21,44172186195.39,-44373000.0,46510689840.0,,2.4,3.3,79.9,-1.3,29.2,422.7,0.34,1.12,27.7,-42.3,-4.5,-16.5
,,,,0.0,N/A,CRWV,Technology Services,81.65,42922438485.25,-45410150.39,61790220000.0,,,-50.3,47.8,-0.9,-141.3,,8.94,0.9,167.9,-22.6,-14.8,-5.3
,,,,0.0,N/A,AXON,Electronic Technology,496.55,39921062826.93,-59076000.0,47198513740.0,,3.1,4.5,59.7,-2.1,2.7,325.6,0.59,1.22,33.4,-68.1,9.4,-15.1
,,,,0.0,N/A,RBLX,Technology Services,56.32,39914296546.99,-1232342000.0,55835328010.0,,,-345.8,23.8,-25.2,27.7,,4.57,1.31,35.8,-6.6,-21.5,-38.0
,,,,0.0,N/A,RKLB,Electronic Technology,68.96,39131038739.84,-228838000.0,39187399514.24,,,-18.8,31.7,-38.0,-53.5,,0.15,2.04,38.0,2.0,-5.7,10.3
,,,,0.0,N/A,TTWO,Technology Services,208.98,38697964047.57,-251571319.24,48504650000.0,,,-86.2,52.9,-4.5,8.7,,1.0,0.77,20.3,-4.9,0.5,-13.7
,,,,0.0,N/A,ASTS,Communications,87.02,33244022421.55,-287713000.0,21091661709.5,,,-29.5,-144.0,-405.7,-1602.2,,1.22,1.55,1505.2,32.4,-13.6,4.8
,,,,0.0,N/A,SATS,Communications,106.17,30669949638.66,-91135000.0,59288300873.5,,,-111.7,15.7,-0.6,-7.1,,5.38,1.05,-5.2,-9888.7,-8.6,0.3
,,,,0.0,N/A,SYM,Producer Manufacturing,49.55,29837613346.36,-46025815.28,5922550101.62,,,-2.5,18.9,-2.0,34.7,,0.05,2.8,24.0,13.8,-22.3,-22.1
,,,,0.0,N/A,INSM,Health Technology,138.41,29835616479.58,-994776000.0,36507321480.0,,,-249.3,78.7,-164.0,-164.5,,1.02,0.58,66.7,-14.6,-7.4,-29.0
,,,,0.0,N/A,DG,Retail Trade,133.53,29391372956.01,2203668000.0,,,11.2,19.0,30.7,5.2,5.6,19.5,1.85,-0.21,5.2,33.9,-8.7,0.8
,,,,0.0,N/A,NBIS,Technology Services,114.03,28703799935.05,-600413552.98,22388885557.56,,0.3,0.5,-7.7,-113.3,,223.7,1.06,2.27,354.3,,22.7,22.2
,,,,0.0,N/A,CRCL,Technology Services,115.7,28556565360.79,-87732000.0,17737481700.0,,,-2.8,5.9,-3.2,19.3,,0.02,-0.03,63.9,-327.6,95.7,29.2
,,,,0.0,N/A,NTRA,Health Technology,189.4,26843897827.93,-306010265.39,31140506370.0,,,-14.3,64.7,-13.3,4.7,,0.13,0.79,35.9,-0.5,-10.9,-18.2
,,,,0.0,N/A,ZS,Technology Services,151.94,24431344597.22,-121378139.88,30289833830.0,,,-3.6,76.3,-4.5,32.7,,0.85,1.25,23.9,-313.5,-13.5,-37.2
,,,,0.0,N/A,BNTX,Health Technology,90.5,22644412751.0,-705563834.82,6223979927.45,,,-5.9,77.8,-21.8,9.8,,0.01,0.98,11.4,-72.3,-16.3,-5.9
,,,,0.0,N/A,MDB,Technology Services,260.79,20959165230.58,-137577000.0,29779928854.99,,,-2.5,71.3,-5.6,20.3,,0.02,1.46,22.8,50.3,-31.7,-37.6
,,,,0.0,N/A,MRNA,Health Technology,52.3,20655292072.34,-3074000000.0,7065080000.0,,,-28.9,44.3,-158.1,-106.2,,0.15,1.64,-39.9,21.8,39.1,77.5
,,,,0.0,N/A,ROIV,Health Technology,28.14,20139828720.4,-2652691695.64,11403177099.4,,,-17.1,60.5,-9130.5,-2639.5,,0.03,0.75,-86.4,-706.4,2.0,29.3
,,,,0.0,N/A,EXAS,Health Technology,103.61,19778881661.73,-155680000.0,20839879280.0,,,-8.7,69.7,-4.8,11.0,,1.06,0.25,17.7,80.1,0.1,2.2
,,,,0.0,N/A,TEAM,Technology Services,73.72,19512811744.0,-103640975.56,42426097054.62,,,-13.5,83.8,-2.0,25.5,,0.76,1.41,20.1,45.9,-19.6,-54.8
,,,,0.0,N/A,RVMD,Health Technology,96.11,19046444030.38,,14066225419.9,,,-58.1,,,,,0.26,5.28,,-65.8,-0.5,21.9
,,,,0.0,N/A,RIVN,Consumer Durables,14.96,18571412146.71,-3585000000.0,23443430000.0,,,-65.6,-2.8,-66.5,-46.2,,1.14,0.8,8.4,35.1,-1.3,-11.0
,,,,0.0,N/A,IOT,Technology Services,31.43,18132352114.42,-52576000.0,15715636380.55,,,-0.7,76.7,-3.2,12.8,,0.05,1.09,29.6,93.7,11.1,-28.0
